Transaction,Items
A3340,whole milk
A3341,coffee
A3341,liquor (appetizer)
A3341,pastry
A3341,sugar
A3342,coffee
A3342,napkins
A3343,butter milk
A3343,dessert
A3343,fruit/vegetable juice
A3343,ham
A3343,meat
A3343,rolls/buns
A3343,sliced cheese
A3343,soda
A3343,whipped/sour cream
A3343,whole milk
A3344,liquor
A3345,bottled beer
A3345,dishes
A3345,other vegetables
A3345,pork
A3345,red/blush wine
A3345,sausage
A3345,tropical fruit
A3345,yogurt
A3346,bottled beer
A3346,frozen chicken
A3346,fruit/vegetable juice
A3346,shopping bags
A3347,frankfurter
A3347,ham
A3347,hard cheese
A3347,processed cheese
A3347,sausage
A3348,bottled water
A3348,canned beer
A3349,canned beer
A3350,other vegetables
A3351,bottled water
A3352,berries
A3352,instant coffee
A3352,packaged fruit/vegetables
A3352,root vegetables
A3352,UHT-milk
A3352,whipped/sour cream
A3353,dessert
A3353,fruit/vegetable juice
A3353,nut snack
A3353,specialty bar
A3354,pip fruit
A3354,sweet spreads
A3355,chocolate marshmallow
A3355,liquor
A3355,packaged fruit/vegetables
A3355,pork
A3355,white bread
A3355,whole milk
A3356,bottled water
A3356,butter milk
A3356,frankfurter
A3356,misc. beverages
A3356,ready soups
A3356,rolls/buns
A3356,root vegetables
A3356,semi-finished bread
A3356,shopping bags
A3357,bottled water
A3357,chewing gum
A3357,liquor
A3357,misc. beverages
A3358,other vegetables
A3358,tropical fruit
A3358,whipped/sour cream
A3358,white bread
A3359,bottled beer
A3359,coffee
A3359,fruit/vegetable juice
A3359,pip fruit
A3359,soda
A3359,sparkling wine
A3359,white bread
A3360,chocolate
A3360,napkins
A3360,pastry
A3360,shopping bags
A3360,tropical fruit
A3360,UHT-milk
A3361,bottled beer
A3361,liquor
A3362,candles
A3363,soda
A3363,spread cheese
A3364,candy
A3364,chocolate marshmallow
A3364,dental care
A3364,herbs
A3364,ice cream
A3364,pork
A3364,toilet cleaner
A3364,tropical fruit
A3364,whole milk
A3365,canned beer
A3365,white wine
A3366,bottled water
A3366,flower (seeds)
A3366,pork
A3366,rum
A3366,white wine
A3367,beverages
A3367,cling film/bags
A3367,coffee
A3367,frozen vegetables
A3367,fruit/vegetable juice
A3367,soda
A3368,baking powder
A3368,beef
A3368,canned fish
A3368,coffee
A3368,domestic eggs
A3368,frozen vegetables
A3368,onions
A3368,sausage
A3368,seasonal products
A3368,semi-finished bread
A3368,sugar
A3368,tropical fruit
A3368,white bread
A3369,tropical fruit
A3369,whipped/sour cream
A3369,yogurt
A3370,UHT-milk
A3371,candy
A3371,salty snack
A3371,soda
A3371,specialty bar
A3372,chocolate
A3372,domestic eggs
A3372,ham
A3372,hamburger meat
A3372,Instant food products
A3372,white bread
A3372,whole milk
A3372,yogurt
A3373,specialty bar
A3373,white wine
A3374,pastry
A3374,UHT-milk
A3374,waffles
A3375,frozen meals
A3375,frozen vegetables
A3375,napkins
A3375,pip fruit
A3375,sausage
A3375,shopping bags
A3375,sliced cheese
A3375,whole milk
A3376,chewing gum
A3376,whisky
A3377,bottled beer
A3377,misc. beverages
A3377,white wine
A3378,white wine
A3379,fruit/vegetable juice
A3379,soda
A3380,margarine
A3380,misc. beverages
A3381,bottled water
A3381,brown bread
A3381,canned beer
A3381,cat food
A3381,coffee
A3381,detergent
A3381,domestic eggs
A3381,napkins
A3381,other vegetables
A3381,roll products 
A3381,shopping bags
A3381,soft cheese
A3381,softener
A3381,specialty bar
A3381,specialty chocolate
A3381,yogurt
A3382,baby cosmetics
A3382,butter milk
A3382,chicken
A3382,dish cleaner
A3382,kitchen towels
A3382,rolls/buns
A3382,root vegetables
A3382,soda
A3382,whole milk
A3383,bottled water
A3383,coffee
A3383,other vegetables
A3383,salty snack
A3384,other vegetables
A3384,pickled vegetables
A3384,pork
A3384,rolls/buns
A3384,sausage
A3384,shopping bags
A3384,specialty bar
A3385,candles
A3385,chocolate
A3385,pastry
A3386,ketchup
A3386,processed cheese
A3386,seasonal products
A3387,pot plants
A3387,rolls/buns
A3388,candy
A3388,chicken
A3388,frozen potato products
A3388,ice cream
A3388,shopping bags
A3388,soda
A3388,whipped/sour cream
A3389,berries
A3389,long life bakery product
A3389,soda
A3389,specialty chocolate
A3390,bottled water
A3390,canned beer
A3390,chicken
A3390,domestic eggs
A3390,frankfurter
A3390,oil
A3390,other vegetables
A3390,pastry
A3390,pip fruit
A3390,rolls/buns
A3390,root vegetables
A3390,shopping bags
A3390,soda
A3390,tropical fruit
A3390,whole milk
A3390,yogurt
A3391,whole milk
A3391,yogurt
A3392,berries
A3392,frozen vegetables
A3392,hard cheese
A3392,pip fruit
A3392,popcorn
A3392,whole milk
A3392,yogurt
A3393,soda
A3394,fruit/vegetable juice
A3394,soda
A3394,waffles
A3395,candy
A3395,ice cream
A3395,long life bakery product
A3395,soda
A3395,yogurt
A3396,canned fish
A3396,cat food
A3396,condensed milk
A3396,dessert
A3396,frozen vegetables
A3396,hard cheese
A3396,ice cream
A3396,nut snack
A3396,other vegetables
A3396,pickled vegetables
A3396,pork
A3396,root vegetables
A3396,salty snack
A3396,seasonal products
A3396,specialty cheese
A3396,waffles
A3397,onions
A3398,liquor
A3399,onions
A3400,beef
A3400,bottled beer
A3400,cake bar
A3401,bottled water
A3401,coffee
A3401,pickled vegetables
A3401,red/blush wine
A3401,rolls/buns
A3402,domestic eggs
A3402,frankfurter
A3402,fruit/vegetable juice
A3402,rolls/buns
A3402,soda
A3402,tropical fruit
A3403,hamburger meat
A3403,rolls/buns
A3403,sausage
A3403,soda
A3404,bottled water
A3404,whole milk
A3405,bottled water
A3405,cleaner
A3405,dessert
A3405,frozen vegetables
A3405,pork
A3405,whole milk
A3406,whole milk
A3407,bottled water
A3407,fruit/vegetable juice
A3408,shopping bags
A3409,citrus fruit
A3409,pastry
A3410,meat
A3410,root vegetables
A3410,whole milk
A3411,berries
A3411,butter
A3411,candles
A3411,jam
A3411,roll products 
A3411,rolls/buns
A3411,sausage
A3411,sugar
A3411,tropical fruit
A3411,vinegar
A3411,whole milk
A3412,berries
A3412,pastry
A3412,rolls/buns
A3412,shopping bags
A3412,soda
A3413,canned beer
A3413,shopping bags
A3414,bottled water
A3414,chicken
A3414,citrus fruit
A3414,rolls/buns
A3415,dessert
A3415,kitchen towels
A3415,specialty cheese
A3415,whipped/sour cream
A3415,whole milk
A3415,yogurt
A3416,oil
A3416,rolls/buns
A3417,canned beer
A3417,hamburger meat
A3418,butter
A3418,citrus fruit
A3418,other vegetables
A3418,rolls/buns
A3419,bottled beer
A3420,beef
A3420,canned fish
A3420,other vegetables
A3421,brown bread
A3421,margarine
A3421,napkins
A3421,yogurt
A3422,domestic eggs
A3422,meat
A3422,specialty cheese
A3422,whole milk
A3423,pastry
A3424,other vegetables
A3424,red/blush wine
A3424,rolls/buns
A3425,canned beer
A3425,red/blush wine
A3425,tidbits
A3426,potato products
A3427,specialty chocolate
A3427,waffles
A3428,other vegetables
A3428,skin care
A3428,tropical fruit
A3429,canned beer
A3429,fruit/vegetable juice
A3429,salty snack
A3429,waffles
A3429,whipped/sour cream
A3429,whole milk
A3430,bottled beer
A3430,shopping bags
A3431,canned beer
A3431,soda
A3432,meat
A3432,rolls/buns
A3432,soda
A3433,pip fruit
A3434,rolls/buns
A3435,cling film/bags
A3435,flower (seeds)
A3435,frankfurter
A3435,frozen fish
A3435,frozen vegetables
A3435,house keeping products
A3435,shopping bags
A3435,whole milk
A3436,soda
A3436,specialty chocolate
A3437,butter
A3437,cream cheese 
A3437,domestic eggs
A3437,pip fruit
A3437,shopping bags
A3437,whole milk
A3438,brown bread
A3438,rolls/buns
A3439,fruit/vegetable juice
A3439,mayonnaise
A3439,mustard
A3439,onions
A3439,rolls/buns
A3440,fruit/vegetable juice
A3440,whole milk
A3441,pastry
A3441,specialty chocolate
A3442,chicken
A3442,citrus fruit
A3442,domestic eggs
A3442,ham
A3442,tropical fruit
A3442,whipped/sour cream
A3442,yogurt
A3443,detergent
A3443,dish cleaner
A3443,photo/film
A3443,root vegetables
A3443,soda
A3443,softener
A3443,whole milk
A3444,photo/film
A3445,bottled beer
A3445,chocolate
A3446,brown bread
A3446,chocolate
A3446,dessert
A3446,frozen dessert
A3446,frozen meals
A3446,soda
A3446,white bread
A3447,beverages
A3447,long life bakery product
A3448,chicken
A3448,frozen meals
A3448,frozen vegetables
A3448,long life bakery product
A3448,pork
A3448,rolls/buns
A3448,soda
A3449,brown bread
A3449,cream cheese 
A3449,misc. beverages
A3449,shopping bags
A3449,whole milk
A3450,hard cheese
A3451,butter milk
A3451,other vegetables
A3451,pasta
A3451,photo/film
A3451,pork
A3451,soda
A3451,waffles
A3451,yogurt
A3452,soda
A3453,yogurt
A3454,brown bread
A3454,citrus fruit
A3454,dog food
A3454,margarine
A3454,shopping bags
A3454,sliced cheese
A3454,whole milk
A3454,yogurt
A3455,bottled beer
A3455,liquor
A3455,red/blush wine
A3455,soda
A3456,berries
A3456,cooking chocolate
A3456,domestic eggs
A3456,frankfurter
A3456,rolls/buns
A3456,whipped/sour cream
A3457,ice cream
A3458,brown bread
A3459,cleaner
A3459,kitchen towels
A3459,shopping bags
A3459,sugar
A3459,waffles
A3460,newspapers
A3460,other vegetables
A3461,newspapers
A3461,photo/film
A3462,nuts/prunes
A3463,baking powder
A3463,frozen vegetables
A3463,fruit/vegetable juice
A3463,misc. beverages
A3463,pasta
A3463,salt
A3463,soda
A3463,whipped/sour cream
A3463,yogurt
A3464,root vegetables
A3465,bottled water
A3465,brown bread
A3465,chicken
A3465,newspapers
A3466,brown bread
A3466,butter milk
A3466,canned beer
A3466,chocolate
A3466,cream cheese 
A3466,domestic eggs
A3466,fruit/vegetable juice
A3466,long life bakery product
A3466,other vegetables
A3466,red/blush wine
A3466,rolls/buns
A3466,shopping bags
A3466,soda
A3466,whole milk
A3466,yogurt
A3467,cake bar
A3467,fruit/vegetable juice
A3468,canned vegetables
A3468,frozen potato products
A3468,fruit/vegetable juice
A3468,hamburger meat
A3468,pasta
A3468,popcorn
A3468,soft cheese
A3468,whole milk
A3468,yogurt
A3469,hamburger meat
A3469,Instant food products
A3469,mayonnaise
A3469,pastry
A3469,whole milk
A3470,rolls/buns
A3470,sausage
A3470,soda
A3470,tropical fruit
A3470,whole milk
A3471,pastry
A3472,root vegetables
A3473,soda
A3474,brandy
A3474,hygiene articles
A3474,liquor (appetizer)
A3474,specialty bar
A3474,UHT-milk
A3475,bottled water
A3475,citrus fruit
A3475,herbs
A3475,other vegetables
A3475,tropical fruit
A3475,whipped/sour cream
A3475,whole milk
A3476,canned fish
A3476,condensed milk
A3476,dishes
A3476,sausage
A3476,soda
A3476,whole milk
A3477,condensed milk
A3477,soda
A3478,frozen meals
A3478,soda
A3479,dessert
A3480,beef
A3480,berries
A3480,bottled water
A3480,dessert
A3480,hygiene articles
A3481,brown bread
A3481,chewing gum
A3481,misc. beverages
A3481,pip fruit
A3482,soda
A3483,canned beer
A3483,shopping bags
A3484,canned beer
A3484,mayonnaise
A3484,rice
A3485,butter milk
A3485,coffee
A3485,pet care
A3485,sausage
A3486,domestic eggs
A3486,frozen vegetables
A3486,long life bakery product
A3486,pip fruit
A3486,white bread
A3486,yogurt
A3487,sugar
A3487,whole milk
A3488,chocolate
A3488,frozen fish
A3488,frozen meals
A3488,long life bakery product
A3488,salty snack
A3488,specialty chocolate
A3488,tropical fruit
A3489,fruit/vegetable juice
A3489,pip fruit
A3490,chewing gum
A3490,curd
A3490,domestic eggs
A3490,flour
A3490,frozen meals
A3490,ham
A3490,meat spreads
A3490,pasta
A3490,roll products 
A3490,root vegetables
A3490,sugar
A3490,white bread
A3490,whole milk
A3490,yogurt
A3491,pip fruit
A3491,whipped/sour cream
A3491,whole milk
A3492,cereals
A3492,detergent
A3493,curd
A3493,nuts/prunes
A3493,other vegetables
A3493,sausage
A3493,tropical fruit
A3494,bottled water
A3494,brown bread
A3494,coffee
A3494,cream cheese 
A3494,dessert
A3494,domestic eggs
A3494,shopping bags
A3494,soda
A3494,UHT-milk
A3495,napkins
A3495,newspapers
A3495,nuts/prunes
A3495,rolls/buns
A3495,root vegetables
A3495,tropical fruit
A3495,waffles
A3495,whole milk
A3495,yogurt
A3496,whole milk
A3497,canned beer
A3497,newspapers
A3498,margarine
A3498,newspapers
A3498,sausage
A3499,beverages
A3500,berries
A3500,cake bar
A3500,cereals
A3500,detergent
A3500,frozen dessert
A3500,frozen fish
A3500,frozen meals
A3500,hard cheese
A3500,long life bakery product
A3500,pasta
A3500,pastry
A3500,pip fruit
A3500,root vegetables
A3500,soda
A3500,soft cheese
A3500,white bread
A3500,yogurt
A3501,chocolate marshmallow
A3501,coffee
A3501,curd
A3501,dessert
A3501,frozen vegetables
A3501,grapes
A3501,hamburger meat
A3501,long life bakery product
A3501,other vegetables
A3501,sausage
A3501,soft cheese
A3501,turkey
A3501,whole milk
A3501,yogurt
A3502,chocolate
A3502,soda
A3503,beef
A3503,citrus fruit
A3503,other vegetables
A3503,pickled vegetables
A3503,root vegetables
A3503,tropical fruit
A3504,dog food
A3504,fruit/vegetable juice
A3504,shopping bags
A3504,soda
A3504,whipped/sour cream
A3505,root vegetables
A3505,shopping bags
A3506,curd
A3506,hamburger meat
A3506,packaged fruit/vegetables
A3506,pastry
A3506,whole milk
A3506,yogurt
A3507,beef
A3507,canned beer
A3507,chewing gum
A3507,citrus fruit
A3507,meat
A3507,pip fruit
A3507,shopping bags
A3508,bottled beer
A3508,bottled water
A3508,cat food
A3508,cream cheese 
A3508,domestic eggs
A3508,flour
A3508,hygiene articles
A3508,margarine
A3508,napkins
A3508,nuts/prunes
A3508,rolls/buns
A3508,softener
A3508,tropical fruit
A3508,white bread
A3508,whole milk
A3509,butter
A3509,dish cleaner
A3509,pip fruit
A3509,sausage
A3509,whole milk
A3509,yogurt
A3510,chocolate
A3510,detergent
A3510,hamburger meat
A3510,sausage
A3511,brown bread
A3511,yogurt
A3512,chocolate
A3512,shopping bags
A3512,white bread
A3513,sausage
A3513,white wine
A3514,white wine
A3515,canned vegetables
A3515,frozen vegetables
A3515,other vegetables
A3515,pip fruit
A3516,soda
A3517,soda
A3518,curd
A3518,meat spreads
A3519,tropical fruit
A3519,whole milk
A3520,curd
A3520,Instant food products
A3520,pasta
A3520,shopping bags
A3520,soda
A3520,spread cheese
A3520,UHT-milk
A3521,brown bread
A3521,margarine
A3522,domestic eggs
A3523,chocolate
A3523,dishes
A3524,soda
A3524,specialty chocolate
A3525,cooking chocolate
A3526,butter
A3526,candy
A3527,domestic eggs
A3527,other vegetables
A3527,pork
A3527,whole milk
A3528,ice cream
A3528,mayonnaise
A3528,sausage
A3528,soft cheese
A3529,shopping bags
A3530,berries
A3530,coffee
A3530,margarine
A3530,pastry
A3530,rolls/buns
A3530,shopping bags
A3530,tropical fruit
A3531,bottled water
A3531,canned beer
A3531,fruit/vegetable juice
A3532,citrus fruit
A3532,waffles
A3532,whole milk
A3533,domestic eggs
A3533,frozen vegetables
A3533,rolls/buns
A3533,root vegetables
A3533,whipped/sour cream
A3534,root vegetables
A3535,bottled water
A3535,rolls/buns
A3535,shopping bags
A3536,yogurt
A3537,canned beer
A3537,dog food
A3538,newspapers
A3538,other vegetables
A3538,white bread
A3539,dessert
A3539,hamburger meat
A3539,pickled vegetables
A3539,sliced cheese
A3539,toilet cleaner
A3540,bathroom cleaner
A3540,berries
A3540,butter milk
A3540,pastry
A3540,yogurt
A3541,kitchen towels
A3541,pastry
A3541,salty snack
A3541,sausage
A3541,whole milk
A3542,bottled water
A3543,chocolate
A3544,root vegetables
A3544,whole milk
A3545,coffee
A3545,rolls/buns
A3545,salty snack
A3545,tidbits
A3546,coffee
A3546,frozen vegetables
A3546,whole milk
A3547,citrus fruit
A3547,coffee
A3547,root vegetables
A3547,whole milk
A3548,cleaner
A3548,dog food
A3548,grapes
A3548,pastry
A3548,shopping bags
A3548,soda
A3548,specialty bar
A3548,tropical fruit
A3548,waffles
A3548,whole milk
A3549,brown bread
A3549,canned beer
A3549,chicken
A3549,pickled vegetables
A3549,soda
A3549,tropical fruit
A3550,newspapers
A3551,jam
A3551,other vegetables
A3551,shopping bags
A3551,soda
A3551,whipped/sour cream
A3551,whole milk
A3552,bottled beer
A3552,brown bread
A3552,butter
A3552,shopping bags
A3552,white wine
A3553,semi-finished bread
A3554,bottled beer
A3554,liquor
A3554,red/blush wine
A3554,shopping bags
A3555,seasonal products
A3556,dessert
A3556,onions
A3556,other vegetables
A3556,pip fruit
A3556,pork
A3556,whisky
A3556,whole milk
A3556,yogurt
A3557,candy
A3557,chocolate marshmallow
A3557,curd
A3557,newspapers
A3557,whole milk
A3557,yogurt
A3558,beef
A3558,brown bread
A3558,chicken
A3558,chocolate
A3558,citrus fruit
A3558,domestic eggs
A3558,frozen meals
A3558,pork
A3558,processed cheese
A3558,sausage
A3558,semi-finished bread
A3558,soda
A3558,tropical fruit
A3558,whole milk
A3559,salty snack
A3560,herbs
A3560,other vegetables
A3560,roll products 
A3560,rolls/buns
A3560,root vegetables
A3560,shopping bags
A3560,soda
A3560,whole milk
A3561,frankfurter
A3561,rolls/buns
A3562,frozen potato products
A3562,other vegetables
A3562,whole milk
A3563,candy
A3563,chocolate
A3564,sausage
A3564,yogurt
A3565,finished products
A3565,seasonal products
